SiDo,SiGunGu,MyeonDong,oldcloaddress
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로22바길31
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로22바길43
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로23길66
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로23길80
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로23길89
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로25길69
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로25길71
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로25나길17
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로25나길2
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로25사길13
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로25사길45-1
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로25사길46
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로27길45
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로22라길74
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로30길12
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로30길19-1
서울특별시,동작구,상도4동,서울특별시 동작구 양녕로30길29
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 154
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 24가길 12
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 13마길 36
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 13마길 20
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 13마길 12
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 3길 31
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 3길 59
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 3길 47
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 9길 83
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 5길 55
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 9길 45
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 9길 14
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 7길 22
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 6나길 6
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 6나길 6
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 6나길 36
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 6길 31
서울특별시,동작구,흑석동,서울특별시 동작구 흑서로 6가길 19
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 3길 26
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 5길 73
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 5길 11
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 11길 38
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 10길 12
서울특별시,동작구,흑석동,서울특별시 동작구 흑석로 99 건너편  (마을버스 정류장)
서울특별시,동작구,흑석동,서울특별시 동작구 서달로 10길 12
서울특별시,동작구,흑석동,서울특별시 동작구 서달로 10길 43
서울특별시,동작구,흑석동,서울특별시 동작구 서달로 10라길 21
서울특별시,동작구,흑석동,서울특별시 동작구 서달로 10라길 9
서울특별시,동작구,흑석동,서울특별시 동작구 서달로 10길 64
서울특별시,동작구,흑석동,서울특별시 동작구 서달로 10다길 11
서울특별시,동작구,흑석동,서울특별시 동작구 서달로 12사길 3
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 10길 83
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 14길 2
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 14길 19
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 16길 19
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 20길 52
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 12길 101 (흑석 산새 어린이공원)
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 12길77
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 10길 82
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 22길 11
서울특별시,동작구,흑석동,서울특별시 동작구 현충로 24길 16
서울특별시,동작구,사당1동,서울특별시 동작구 동작대로 9길 26
서울특별시,동작구,사당1동,서울특별시 동작구 동작대로 13길 38-1
서울특별시,동작구,사당1동,서울특별시 동작구 동작대로 17길 35
서울특별시,동작구,사당1동,서울특별시 동작구 사당로 22길 75
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 257가길 23
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 259가길 13
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 259길 18
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 255가길 15
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 255나길 9
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 255길 10
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 265길 50
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 255다길 22
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 257길 30
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 265길 58
서울특별시,동작구,사당1동,서울특별시 동작구 사당로 20길 109
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 269길 124
서울특별시,동작구,사당1동,서울특별시 동작구 사당로 20바길 31
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 269길 102
서울특별시,동작구,사당1동,서울특별시 동작구 남부순환로 269길 87      (2개)
서울특별시,동작구,사당1동,서울특별시 동작구 사당로 22나길 36
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 41길 4
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 39가길 31
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 35아길 17
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 35길 71
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 35가길 96
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 33바길 33
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 35가길 55
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 35가길 49
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 35가길 42
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 33가길 27
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 29길 52  사당2동주민센터 옆(2개)
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 27길 61  남일교회 교육관 부근
서울특별시,동작구,사당2동,서울특별시 동작구 동작대로 25길 54
서울특별시,동작구,사당2동,서울특별시 동작구 사당로 29나길 7
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 29다길 38
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 29다길 83
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 29길 80
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 29길 26     (2개)
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 27길 203
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 27길 237   사당종합체육관 지하주차장 입구
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 27길 221
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 23길 205
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 23길 221
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 23사길 38
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 23바길 30-5
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 23바길 28
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 17길 65
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 17길 45
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 13길 83
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 9다길 30-6
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 9다길 22
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 9나길 1
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 9길 14
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 9가길 15
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 9가길 36
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 13길 54
서울특별시,동작구,사당3동,서울특별시 동작구 사당로 13길 24
서울특별시,동작구,사당4동,서울특별시 동작구 남부순환로 255마길 12
서울특별시,동작구,사당4동,서울특별시 동작구 남부순환로 255마길 29
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 20다길 34
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 20사길 22
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 20바길 18-1
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 20다길 3
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 20다길 15
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 22나길 69
서울특별시,동작구,사당4동,서울특별시 동작구 동작대로 15길 125
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 20가길 28
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 16길121
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 16자길 36
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 16사길 54
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 16사길 39
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 16아길 46
서울특별시,동작구,사당4동,서울특별시 동작구 사당로 14길 87
